sales_sk,datetime_sk,customer_sk,product_sk,store_sk,quantity,total_amount,,,,,,,,
4101,1/15/2024,3715,3,24,4,16,,,,,,,,
4102,1/15/2024,12716,19,36,2,10,,,,,,,,
4103,1/15/2024,6428,12,24,2,10,,,,,,,,
4104,1/15/2024,9416,21,30,2,7,,,,,,,,
4105,1/15/2024,10169,29,23,1,4.8,,,,,,,,
4106,1/15/2024,12488,15,32,1,3,,,,,,,,
4107,1/15/2024,529,27,14,1,4.5,,,,,,,,
4108,1/15/2024,13733,5,3,2,8,,,,,,,,
4109,1/15/2024,10841,6,17,1,5,,,,,,,,
4110,1/15/2024,2497,23,13,1,4,,,,,,,,
4111,1/15/2024,12493,30,10,2,10,,,,,,,,
4112,1/15/2024,12560,3,34,1,4,,,,,,,,
4113,1/15/2024,13865,10,17,2,13,,,,,,,,
4114,1/15/2024,4046,11,23,1,3.8,,,,,,,,
4115,1/15/2024,11192,7,10,2,8,,,,,,,,
4116,1/15/2024,337,9,10,1,5.5,,,,,,,,
4117,1/15/2024,12625,21,2,1,3.5,,,,,,,,
4118,1/15/2024,7278,7,29,3,12,,,,,,,,
4119,1/15/2024,2911,1,23,6,18,,,,,,,,
4120,1/15/2024,6331,14,23,2,6,,,,,,,,
4121,1/15/2024,7008,4,11,2,9,,,,,,,,
4122,1/15/2024,2355,9,23,1,5.5,,,,,,,,
4123,1/15/2024,1726,3,25,3,12,,,,,,,,
4124,1/15/2024,9970,29,27,4,19.2,,,,,,,,
4125,1/15/2024,11413,7,31,2,8,,,,,,,,
4126,1/15/2024,3145,5,24,1,4,,,,,,,,
4127,1/15/2024,4209,25,11,1,4,,,,,,,,
4128,1/15/2024,11864,30,40,1,5,,,,,,,,
4129,1/15/2024,9818,2,23,3,10.5,,,,,,,,
4130,1/15/2024,9444,27,23,2,9,,,,,,,,
4131,1/15/2024,3655,17,2,1,4.5,,,,,,,,
4132,1/15/2024,14397,15,39,5,15,,,,,,,,
4133,1/15/2024,7091,11,2,6,22.8,,,,,,,,
4134,1/15/2024,3899,15,4,1,3,,,,,,,,
4135,1/15/2024,5773,22,19,1,4,,,,,,,,
4136,1/15/2024,10045,4,30,1,4.5,,,,,,,,
4137,1/15/2024,9954,7,40,5,20,,,,,,,,
4138,1/15/2024,2704,30,28,5,25,,,,,,,,
4139,1/15/2024,7455,5,1,1,4,,,,,,,,
4140,1/15/2024,6765,19,2,4,20,,,,,,,,
4141,1/15/2024,796,16,12,2,6.4,,,,,,,,
4142,1/15/2024,4450,3,35,3,12,,,,,,,,
4143,1/15/2024,14553,13,33,1,5.5,,,,,,,,
4144,1/15/2024,8098,19,7,2,10,,,,,,,,
4145,1/15/2024,9249,4,24,3,13.5,,,,,,,,
4146,1/15/2024,4736,6,9,1,5,,,,,,,,
4147,1/15/2024,13706,17,21,1,4.5,,,,,,,,
4148,1/15/2024,14110,8,32,3,13.5,,,,,,,,
4149,1/15/2024,13868,11,32,2,7.6,,,,,,,,
4150,1/15/2024,10361,27,28,2,9,,,,,,,,
4151,1/15/2024,13474,22,36,3,12,,,,,,,,
4152,1/15/2024,11532,19,2,5,25,,,,,,,,
4153,1/15/2024,860,13,3,3,16.5,,,,,,,,
4154,1/15/2024,7752,7,29,1,4,,,,,,,,
4155,1/15/2024,12305,21,9,2,7,,,,,,,,
4156,1/15/2024,7040,21,7,1,3.5,,,,,,,,
4157,1/15/2024,746,21,28,3,10.5,,,,,,,,
4158,1/15/2024,4557,8,7,1,4.5,,,,,,,,
4159,1/15/2024,2274,19,36,4,20,,,,,,,,
4160,1/16/2024,8482,21,12,1,3.5,,,,,,,,
4161,1/16/2024,8792,11,30,2,7.6,,,,,,,,
4162,1/16/2024,12723,17,31,2,9,,,,,,,,
4163,1/16/2024,14941,14,6,1,3,,,,,,,,
4164,1/16/2024,9762,5,3,2,8,,,,,,,,
4165,1/16/2024,3422,5,36,3,12,,,,,,,,
4166,1/16/2024,5422,4,9,1,4.5,,,,,,,,
4167,1/16/2024,2742,16,37,1,3.2,,,,,,,,
4168,1/16/2024,5247,20,25,4,14,,,,,,,,
4169,1/16/2024,12881,27,20,2,9,,,,,,,,
4170,1/16/2024,6422,5,3,1,4,,,,,,,,
4171,1/16/2024,8637,2,16,2,7,,,,,,,,
4172,1/16/2024,1270,20,26,4,14,,,,,,,,
4173,1/16/2024,9194,28,29,1,4.8,,,,,,,,
4174,1/16/2024,6211,22,2,2,8,,,,,,,,
4175,1/16/2024,2276,18,25,2,7,,,,,,,,
4176,1/16/2024,12387,14,32,1,3,,,,,,,,
4177,1/16/2024,3663,3,8,1,4,,,,,,,,
4178,1/16/2024,460,4,32,5,22.5,,,,,,,,
4179,1/16/2024,7574,30,2,1,5,,,,,,,,
4180,1/16/2024,3210,12,38,2,10,,,,,,,,
4181,1/16/2024,7913,7,10,1,4,,,,,,,,
4182,1/16/2024,14887,10,32,4,26,,,,,,,,
4183,1/16/2024,9376,1,37,1,3,,,,,,,,
4184,1/16/2024,5303,6,33,6,30,,,,,,,,
4185,1/16/2024,14359,2,37,2,7,,,,,,,,
4186,1/16/2024,671,29,1,1,4.8,,,,,,,,
4187,1/16/2024,10816,30,19,2,10,,,,,,,,
4188,1/16/2024,5430,26,27,4,18,,,,,,,,
4189,1/16/2024,4146,16,28,2,6.4,,,,,,,,
4190,1/16/2024,9681,13,19,1,5.5,,,,,,,,
4191,1/16/2024,2583,28,8,3,14.4,,,,,,,,
4192,1/16/2024,12708,5,13,2,8,,,,,,,,
4193,1/16/2024,7034,27,20,2,9,,,,,,,,
4194,1/16/2024,4776,7,39,1,4,,,,,,,,
4195,1/16/2024,9820,20,14,2,7,,,,,,,,
4196,1/16/2024,6905,27,19,2,9,,,,,,,,
4197,1/16/2024,5816,8,1,2,9,,,,,,,,
4198,1/16/2024,14050,17,17,1,4.5,,,,,,,,
4199,1/16/2024,9102,3,4,1,4,,,,,,,,
4200,1/16/2024,3475,18,8,3,10.5,,,,,,,,
4201,1/16/2024,12093,20,32,5,17.5,,,,,,,,
4202,1/16/2024,6125,22,34,4,16,,,,,,,,
4203,1/16/2024,7189,19,25,3,15,,,,,,,,
4204,1/16/2024,13907,30,36,3,15,,,,,,,,
4205,1/16/2024,6562,5,20,1,4,,,,,,,,
4206,1/16/2024,8108,17,18,1,4.5,,,,,,,,
4207,1/16/2024,12488,5,25,3,12,,,,,,,,
4208,1/16/2024,5338,7,34,1,4,,,,,,,,
4209,1/16/2024,7235,3,4,4,16,,,,,,,,
4210,1/16/2024,7091,17,31,2,9,,,,,,,,
4211,1/16/2024,6122,7,12,1,4,,,,,,,,
4212,1/16/2024,8892,13,10,2,11,,,,,,,,
4213,1/16/2024,12577,10,4,5,32.5,,,,,,,,
4214,1/16/2024,12591,3,31,1,4,,,,,,,,
4215,1/16/2024,953,5,2,3,12,,,,,,,,
4216,1/16/2024,4420,2,1,5,17.5,,,,,,,,
4217,1/16/2024,6368,14,24,3,9,,,,,,,,
4218,1/16/2024,3171,2,29,1,3.5,,,,,,,,
4219,1/16/2024,2948,7,38,2,8,,,,,,,,
4220,1/16/2024,3157,25,19,1,4,,,,,,,,
4221,1/16/2024,2302,8,6,4,18,,,,,,,,
4222,1/16/2024,7654,2,7,2,7,,,,,,,,
4223,1/16/2024,14805,3,13,1,4,,,,,,,,
4224,1/16/2024,469,23,2,2,8,,,,,,,,
4225,1/16/2024,1591,15,31,2,6,,,,,,,,
4226,1/16/2024,11966,29,30,1,4.8,,,,,,,,
4227,1/16/2024,10937,28,1,1,4.8,,,,,,,,
4228,1/16/2024,12202,29,39,1,4.8,,,,,,,,
4229,1/16/2024,1697,19,22,1,5,,,,,,,,
4230,1/16/2024,10216,5,7,2,8,,,,,,,,
4231,1/16/2024,12238,17,39,1,4.5,,,,,,,,
4232,1/16/2024,9736,15,31,6,18,,,,,,,,
4233,1/16/2024,2129,30,19,4,20,,,,,,,,
4234,1/16/2024,5476,9,1,2,11,,,,,,,,
4235,1/16/2024,12261,16,6,3,9.6,,,,,,,,
4236,1/16/2024,7037,29,6,3,14.4,,,,,,,,
4237,1/16/2024,14151,15,5,3,9,,,,,,,,
4238,1/16/2024,6353,27,19,1,4.5,,,,,,,,
4239,1/16/2024,9970,23,2,2,8,,,,,,,,
4240,1/16/2024,1359,27,29,2,9,,,,,,,,
4241,1/16/2024,10782,15,40,1,3,,,,,,,,
4242,1/16/2024,14786,14,19,1,3,,,,,,,,
4243,1/16/2024,8196,18,36,2,7,,,,,,,,
4244,1/16/2024,7215,15,34,5,15,,,,,,,,
4245,1/16/2024,14710,19,14,1,5,,,,,,,,
4246,1/16/2024,5844,18,31,2,7,,,,,,,,
4247,1/16/2024,14338,7,32,2,8,,,,,,,,
4248,1/16/2024,1510,18,28,2,7,,,,,,,,
4249,1/16/2024,7705,25,30,2,8,,,,,,,,
4250,1/16/2024,2405,3,38,2,8,,,,,,,,
4251,1/16/2024,7091,2,4,1,3.5,,,,,,,,
4252,1/16/2024,14950,7,8,1,4,,,,,,,,
4253,1/16/2024,8854,2,13,2,7,,,,,,,,
4254,1/16/2024,3927,5,29,1,4,,,,,,,,
4255,1/16/2024,9299,11,19,1,3.8,,,,,,,,
4256,1/16/2024,12157,16,5,1,3.2,,,,,,,,
4257,1/16/2024,701,7,39,3,12,,,,,,,,
4258,1/16/2024,3489,5,40,1,4,,,,,,,,
4259,1/16/2024,3932,9,2,2,11,,,,,,,,
4260,1/16/2024,13782,23,32,1,4,,,,,,,,
4261,1/16/2024,578,24,18,4,16.8,,,,,,,,
4262,1/16/2024,8769,7,13,2,8,,,,,,,,
4263,1/16/2024,2981,14,23,1,3,,,,,,,,
4264,1/16/2024,1826,7,27,2,8,,,,,,,,
4265,1/16/2024,2315,13,14,1,5.5,,,,,,,,
4266,1/16/2024,356,6,1,1,5,,,,,,,,
4267,1/16/2024,3515,29,17,2,9.6,,,,,,,,
4268,1/16/2024,13053,28,14,4,19.2,,,,,,,,
4269,1/16/2024,7290,18,20,1,3.5,,,,,,,,
4270,1/16/2024,5206,25,28,2,8,,,,,,,,
4271,1/16/2024,9378,29,6,3,14.4,,,,,,,,
4272,1/16/2024,13175,8,19,1,4.5,,,,,,,,
4273,1/16/2024,3946,6,40,1,5,,,,,,,,
4274,1/16/2024,6627,26,33,1,4.5,,,,,,,,
4275,1/16/2024,1549,7,7,2,8,,,,,,,,
4276,1/16/2024,6535,28,40,4,19.2,,,,,,,,
4277,1/16/2024,6213,4,24,1,4.5,,,,,,,,
4278,1/16/2024,3602,25,37,3,12,,,,,,,,
4279,1/16/2024,1644,27,34,4,18,,,,,,,,
4280,1/16/2024,13428,3,21,2,8,,,,,,,,
4281,1/16/2024,10304,11,36,3,11.4,,,,,,,,
4282,1/16/2024,9869,15,13,1,3,,,,,,,,
4283,1/16/2024,2302,11,5,1,3.8,,,,,,,,
4284,1/16/2024,379,20,31,3,10.5,,,,,,,,
4285,1/16/2024,6643,13,14,5,27.5,,,,,,,,
4286,1/16/2024,8275,9,8,1,5.5,,,,,,,,
4287,1/16/2024,14649,15,3,3,9,,,,,,,,
4288,1/16/2024,4853,12,21,2,10,,,,,,,,
4289,1/16/2024,9087,13,27,2,11,,,,,,,,
4290,1/16/2024,2718,16,40,1,3.2,,,,,,,,
4291,1/16/2024,1133,7,32,4,16,,,,,,,,
4292,1/16/2024,3793,4,4,2,9,,,,,,,,
4293,1/16/2024,6871,10,15,1,6.5,,,,,,,,
4294,1/16/2024,10861,23,25,1,4,,,,,,,,
4295,1/16/2024,10468,25,1,2,8,,,,,,,,
4296,1/16/2024,8246,9,10,2,11,,,,,,,,
4297,1/16/2024,11061,12,29,1,5,,,,,,,,
4298,1/16/2024,9107,22,13,1,4,,,,,,,,
4299,1/16/2024,5795,5,40,1,4,,,,,,,,
4300,1/16/2024,8158,27,31,1,4.5,,,,,,,,
4301,1/16/2024,13615,2,17,5,17.5,,,,,,,,
4302,1/16/2024,7532,27,2,1,4.5,,,,,,,,
4303,1/16/2024,12943,16,1,5,16,,,,,,,,
4304,1/16/2024,7684,8,34,1,4.5,,,,,,,,
4305,1/16/2024,393,29,4,2,9.6,,,,,,,,
4306,1/16/2024,8574,2,8,2,7,,,,,,,,
4307,1/16/2024,2369,9,28,5,27.5,,,,,,,,
4308,1/16/2024,10747,25,1,2,8,,,,,,,,
4309,1/16/2024,1586,5,14,1,4,,,,,,,,
4310,1/16/2024,9898,2,10,1,3.5,,,,,,,,
4311,1/16/2024,469,7,36,1,4,,,,,,,,
4312,1/16/2024,4367,4,29,2,9,,,,,,,,
4313,1/16/2024,1683,27,18,2,9,,,,,,,,
4314,1/16/2024,14934,17,9,2,9,,,,,,,,
4315,1/16/2024,10244,23,24,2,8,,,,,,,,
4316,1/16/2024,1184,8,39,4,18,,,,,,,,
4317,1/16/2024,11376,30,19,3,15,,,,,,,,
4318,1/16/2024,7546,21,9,3,10.5,,,,,,,,
4319,1/16/2024,10339,15,40,3,9,,,,,,,,
4320,1/16/2024,2108,4,37,2,9,,,,,,,,
4321,1/16/2024,8177,25,3,4,16,,,,,,,,
4322,1/16/2024,3808,3,19,1,4,,,,,,,,
4323,1/16/2024,2419,15,36,1,3,,,,,,,,
4324,1/16/2024,12046,1,36,1,3,,,,,,,,
4325,1/16/2024,4780,29,2,1,4.8,,,,,,,,
4326,1/16/2024,5501,18,4,2,7,,,,,,,,
4327,1/16/2024,1520,21,4,1,3.5,,,,,,,,
4328,1/16/2024,10291,6,6,3,15,,,,,,,,
4329,1/16/2024,7858,1,36,2,6,,,,,,,,
4330,1/16/2024,13425,30,38,4,20,,,,,,,,
4331,1/16/2024,3659,28,25,2,9.6,,,,,,,,
4332,1/16/2024,11069,17,31,2,9,,,,,,,,
4333,1/16/2024,1727,25,1,1,4,,,,,,,,
4334,1/16/2024,11559,13,23,4,22,,,,,,,,
4335,1/16/2024,14786,27,10,2,9,,,,,,,,
4336,1/16/2024,11967,3,28,1,4,,,,,,,,
4337,1/16/2024,14212,16,6,2,6.4,,,,,,,,
4338,1/16/2024,12686,13,33,3,16.5,,,,,,,,
4339,1/16/2024,10789,3,31,6,24,,,,,,,,
4340,1/16/2024,11074,17,4,1,4.5,,,,,,,,
4341,1/16/2024,12305,7,30,2,8,,,,,,,,
4342,1/16/2024,797,15,9,6,18,,,,,,,,
4343,1/16/2024,12007,22,23,2,8,,,,,,,,
4344,1/16/2024,4896,6,31,2,10,,,,,,,,
4345,1/16/2024,3714,15,8,2,6,,,,,,,,
4346,1/16/2024,218,9,27,2,11,,,,,,,,
4347,1/16/2024,8418,19,7,1,5,,,,,,,,
4348,1/16/2024,10115,7,15,1,4,,,,,,,,
4349,1/16/2024,7572,8,35,3,13.5,,,,,,,,
4350,1/16/2024,4757,5,39,3,12,,,,,,,,
4351,1/16/2024,6765,11,32,2,7.6,,,,,,,,
4352,1/16/2024,5275,12,25,3,15,,,,,,,,
4353,1/16/2024,5069,18,36,5,17.5,,,,,,,,
4354,1/16/2024,12595,4,19,2,9,,,,,,,,
4355,1/16/2024,8361,11,25,3,11.4,,,,,,,,
4356,1/16/2024,5077,7,1,1,4,,,,,,,,
4357,1/16/2024,8205,20,31,1,3.5,,,,,,,,
4358,1/16/2024,12690,7,17,3,12,,,,,,,,
4359,1/16/2024,10968,2,1,1,3.5,,,,,,,,
4360,1/16/2024,3121,16,19,1,3.2,,,,,,,,
4361,1/16/2024,7143,4,6,3,13.5,,,,,,,,
4362,1/16/2024,9589,1,4,1,3,,,,,,,,
4363,1/16/2024,10238,18,21,2,7,,,,,,,,
4364,1/16/2024,1832,9,2,1,5.5,,,,,,,,
4365,1/16/2024,3937,11,27,3,11.4,,,,,,,,
4366,1/16/2024,1552,18,12,1,3.5,,,,,,,,
4367,1/16/2024,6182,25,10,1,4,,,,,,,,
4368,1/16/2024,3631,6,29,2,10,,,,,,,,
4369,1/16/2024,218,8,33,1,4.5,,,,,,,,
4370,1/16/2024,1376,2,33,3,10.5,,,,,,,,
4371,1/16/2024,9982,5,7,1,4,,,,,,,,
4372,1/16/2024,222,28,25,1,4.8,,,,,,,,
4373,1/16/2024,6290,25,7,1,4,,,,,,,,
4374,1/16/2024,7476,28,28,2,9.6,,,,,,,,
4375,1/16/2024,13361,21,6,2,7,,,,,,,,
4376,1/16/2024,1175,5,14,1,4,,,,,,,,
4377,1/16/2024,6743,30,34,4,20,,,,,,,,
4378,1/16/2024,3422,21,2,2,7,,,,,,,,
4379,1/16/2024,3637,21,9,2,7,,,,,,,,
4380,1/16/2024,11316,19,2,1,5,,,,,,,,
4381,1/16/2024,5543,18,33,1,3.5,,,,,,,,
4382,1/16/2024,1260,7,25,2,8,,,,,,,,
4383,1/16/2024,11488,1,30,1,3,,,,,,,,
4384,1/16/2024,13003,3,32,5,20,,,,,,,,
4385,1/16/2024,631,8,37,1,4.5,,,,,,,,
4386,1/16/2024,7021,3,2,1,4,,,,,,,,
4387,1/16/2024,631,2,9,3,10.5,,,,,,,,
4388,1/16/2024,13018,16,14,3,9.6,,,,,,,,
4389,1/16/2024,715,3,40,1,4,,,,,,,,
4390,1/16/2024,2034,27,4,3,13.5,,,,,,,,
4391,1/16/2024,684,21,20,4,14,,,,,,,,
4392,1/16/2024,12818,4,20,2,9,,,,,,,,
4393,1/16/2024,9742,6,2,2,10,,,,,,,,
4394,1/16/2024,5601,23,24,1,4,,,,,,,,
4395,1/16/2024,3163,16,9,2,6.4,,,,,,,,
4396,1/16/2024,11218,30,6,1,5,,,,,,,,
4397,1/16/2024,14459,20,9,3,10.5,,,,,,,,
4398,1/16/2024,4777,14,21,3,9,,,,,,,,
4399,1/16/2024,14506,13,13,1,5.5,,,,,,,,
4400,1/16/2024,10069,4,1,5,22.5,,,,,,,,
4401,1/16/2024,10728,2,19,2,7,,,,,,,,
4402,1/16/2024,8396,29,2,1,4.8,,,,,,,,
4403,1/16/2024,470,28,31,2,9.6,,,,,,,,
4404,1/16/2024,6485,6,39,1,5,,,,,,,,
4405,1/16/2024,6533,24,34,1,4.2,,,,,,,,
4406,1/16/2024,778,6,32,1,5,,,,,,,,
4407,1/16/2024,2316,23,28,1,4,,,,,,,,
4408,1/16/2024,8947,11,4,1,3.8,,,,,,,,
4409,1/16/2024,12770,27,40,1,4.5,,,,,,,,
4410,1/16/2024,1734,23,4,3,12,,,,,,,,
4411,1/16/2024,1218,24,20,2,8.4,,,,,,,,
4412,1/16/2024,13383,3,10,1,4,,,,,,,,
4413,1/16/2024,13362,22,2,5,20,,,,,,,,
4414,1/16/2024,9590,4,4,5,22.5,,,,,,,,
4415,1/16/2024,5069,15,7,2,6,,,,,,,,
4416,1/16/2024,11128,20,1,2,7,,,,,,,,
4417,1/16/2024,7171,10,27,2,13,,,,,,,,
4418,1/16/2024,11820,22,17,1,4,,,,,,,,
4419,1/16/2024,8197,27,7,3,13.5,,,,,,,,
4420,1/16/2024,9971,15,14,2,6,,,,,,,,
4421,1/16/2024,4248,7,1,3,12,,,,,,,,
4422,1/16/2024,13506,5,2,1,4,,,,,,,,
4423,1/16/2024,10703,8,39,2,9,,,,,,,,
4424,1/16/2024,6620,4,28,2,9,,,,,,,,
4425,1/16/2024,1267,13,24,1,5.5,,,,,,,,
4426,1/16/2024,10115,15,19,1,3,,,,,,,,
4427,1/16/2024,3118,25,8,2,8,,,,,,,,
4428,1/16/2024,3307,16,7,3,9.6,,,,,,,,
4429,1/16/2024,4820,4,15,5,22.5,,,,,,,,
4430,1/16/2024,8023,25,32,1,4,,,,,,,,
4431,1/16/2024,668,19,17,2,10,,,,,,,,
4432,1/17/2024,7075,20,19,1,3.5,,,,,,,,
4433,1/17/2024,996,24,4,1,4.2,,,,,,,,
4434,1/17/2024,13363,13,24,1,5.5,,,,,,,,
4435,1/17/2024,6288,7,3,3,12,,,,,,,,
4436,1/17/2024,11379,8,19,3,13.5,,,,,,,,
4437,1/17/2024,12081,6,4,2,10,,,,,,,,
4438,1/17/2024,14172,23,7,4,16,,,,,,,,
4439,1/17/2024,9841,6,24,1,5,,,,,,,,
4440,1/17/2024,7075,18,31,2,7,,,,,,,,
4441,1/17/2024,6743,14,21,2,6,,,,,,,,
4442,1/17/2024,10612,8,37,2,9,,,,,,,,
4443,1/17/2024,5114,30,31,2,10,,,,,,,,
4444,1/17/2024,11995,2,33,1,3.5,,,,,,,,
4445,1/17/2024,7443,17,14,1,4.5,,,,,,,,
4446,1/17/2024,4179,1,20,3,9,,,,,,,,
4447,1/17/2024,4177,6,36,3,15,,,,,,,,
4448,1/17/2024,4787,28,1,3,14.4,,,,,,,,
4449,1/17/2024,6220,15,18,1,3,,,,,,,,
4450,1/17/2024,4548,6,25,6,30,,,,,,,,
4451,1/17/2024,9260,17,24,1,4.5,,,,,,,,
4452,1/17/2024,4587,16,8,1,3.2,,,,,,,,
4453,1/17/2024,2287,7,26,5,20,,,,,,,,
4454,1/17/2024,1942,13,31,1,5.5,,,,,,,,
4455,1/17/2024,13909,12,34,2,10,,,,,,,,
4456,1/17/2024,1716,14,1,1,3,,,,,,,,
4457,1/17/2024,12713,3,29,1,4,,,,,,,,
4458,1/17/2024,860,16,28,3,9.6,,,,,,,,
4459,1/17/2024,12305,17,17,1,4.5,,,,,,,,
4460,1/17/2024,12573,6,12,3,15,,,,,,,,
4461,1/17/2024,14605,17,17,2,9,,,,,,,,
4462,1/17/2024,14077,28,36,2,9.6,,,,,,,,
4463,1/17/2024,8834,16,28,1,3.2,,,,,,,,
4464,1/17/2024,9833,19,32,1,5,,,,,,,,
4465,1/17/2024,7476,4,20,2,9,,,,,,,,
4466,1/17/2024,5585,29,2,2,9.6,,,,,,,,
4467,1/17/2024,7471,28,9,6,28.8,,,,,,,,
4468,1/17/2024,5774,17,18,6,27,,,,,,,,
4469,1/17/2024,4986,18,40,3,10.5,,,,,,,,
4470,1/17/2024,10152,18,4,1,3.5,,,,,,,,
4471,1/17/2024,7272,3,1,2,8,,,,,,,,
4472,1/17/2024,1463,23,2,2,8,,,,,,,,
4473,1/17/2024,11974,16,14,4,12.8,,,,,,,,
4474,1/17/2024,8481,7,32,1,4,,,,,,,,
4475,1/17/2024,10587,24,39,3,12.6,,,,,,,,
4476,1/17/2024,13961,17,15,3,13.5,,,,,,,,
4477,1/17/2024,3340,8,31,2,9,,,,,,,,
4478,1/17/2024,7718,14,21,3,9,,,,,,,,
4479,1/17/2024,2219,16,8,2,6.4,,,,,,,,
4480,1/17/2024,12418,17,21,2,9,,,,,,,,
4481,1/17/2024,8256,27,39,2,9,,,,,,,,
4482,1/17/2024,12685,25,2,1,4,,,,,,,,
4483,1/17/2024,7964,5,40,5,20,,,,,,,,
4484,1/17/2024,14673,22,8,4,16,,,,,,,,
4485,1/17/2024,9497,10,14,2,13,,,,,,,,
4486,1/17/2024,12408,28,4,1,4.8,,,,,,,,
4487,1/17/2024,4554,8,2,4,18,,,,,,,,
4488,1/17/2024,5193,19,19,4,20,,,,,,,,
4489,1/17/2024,228,5,21,2,8,,,,,,,,
4490,1/17/2024,12934,6,2,2,10,,,,,,,,
4491,1/17/2024,7289,9,31,2,11,,,,,,,,
4492,1/17/2024,2332,24,16,3,12.6,,,,,,,,
4493,1/17/2024,3817,2,21,1,3.5,,,,,,,,
4494,1/17/2024,7110,27,35,2,9,,,,,,,,
4495,1/17/2024,4776,12,4,3,15,,,,,,,,
4496,1/17/2024,7526,1,15,4,12,,,,,,,,
4497,1/17/2024,14393,3,6,2,8,,,,,,,,
4498,1/17/2024,7038,7,6,1,4,,,,,,,,
4499,1/17/2024,9370,8,2,2,9,,,,,,,,
4500,1/17/2024,9090,1,26,1,3,,,,,,,,
4501,1/17/2024,7761,25,6,1,4,,,,,,,,
4502,1/17/2024,230,8,13,2,9,,,,,,,,
4503,1/17/2024,4154,27,25,2,9,,,,,,,,
4504,1/17/2024,7413,8,17,1,4.5,,,,,,,,
4505,1/17/2024,7635,22,8,1,4,,,,,,,,
4506,1/17/2024,3521,16,21,1,3.2,,,,,,,,
4507,1/17/2024,7075,19,10,2,10,,,,,,,,
4508,1/17/2024,398,18,36,1,3.5,,,,,,,,
4509,1/17/2024,292,6,8,3,15,,,,,,,,
4510,1/17/2024,3418,29,8,3,14.4,,,,,,,,
4511,1/17/2024,3835,4,13,2,9,,,,,,,,
4512,1/17/2024,9596,30,6,1,5,,,,,,,,
4513,1/17/2024,7482,17,39,6,27,,,,,,,,
4514,1/17/2024,14719,7,36,1,4,,,,,,,,
4515,1/17/2024,3905,1,36,1,3,,,,,,,,
4516,1/17/2024,435,24,21,2,8.4,,,,,,,,
4517,1/17/2024,99,6,36,3,15,,,,,,,,
4518,1/17/2024,6478,5,1,3,12,,,,,,,,
4519,1/17/2024,10815,18,14,3,10.5,,,,,,,,
4520,1/17/2024,2178,23,15,2,8,,,,,,,,
4521,1/17/2024,8776,8,2,1,4.5,,,,,,,,
4522,1/17/2024,9076,1,6,3,9,,,,,,,,
4523,1/17/2024,1443,6,4,1,5,,,,,,,,
4524,1/17/2024,9394,11,37,5,19,,,,,,,,
4525,1/17/2024,12839,18,10,6,21,,,,,,,,
4526,1/17/2024,7692,25,24,1,4,,,,,,,,
4527,1/17/2024,9562,4,9,2,9,,,,,,,,
4528,1/17/2024,14207,10,34,2,13,,,,,,,,
4529,1/17/2024,2597,8,9,4,18,,,,,,,,
4530,1/17/2024,508,30,26,2,10,,,,,,,,
4531,1/17/2024,2739,12,23,3,15,,,,,,,,
4532,1/17/2024,8663,5,19,1,4,,,,,,,,
4533,1/17/2024,328,22,25,1,4,,,,,,,,
4534,1/17/2024,13177,26,2,2,9,,,,,,,,
4535,1/17/2024,7983,1,8,2,6,,,,,,,,
4536,1/17/2024,1001,12,7,2,10,,,,,,,,
4537,1/17/2024,8308,23,29,1,4,,,,,,,,
4538,1/17/2024,12465,10,12,3,19.5,,,,,,,,
4539,1/17/2024,9573,1,32,2,6,,,,,,,,
4540,1/17/2024,2257,3,21,3,12,,,,,,,,
4541,1/17/2024,10488,17,17,4,18,,,,,,,,
4542,1/17/2024,1,11,14,1,3.8,,,,,,,,
4543,1/17/2024,11657,21,32,2,7,,,,,,,,
4544,1/17/2024,12570,4,14,2,9,,,,,,,,
4545,1/17/2024,10540,13,21,2,11,,,,,,,,
4546,1/17/2024,14837,1,1,1,3,,,,,,,,
4547,1/17/2024,7997,4,9,5,22.5,,,,,,,,
4548,1/17/2024,2717,29,28,1,4.8,,,,,,,,
4549,1/17/2024,6777,5,15,1,4,,,,,,,,
4550,1/17/2024,477,9,20,5,27.5,,,,,,,,
4551,1/17/2024,2858,15,15,2,6,,,,,,,,
4552,1/17/2024,9597,16,7,2,6.4,,,,,,,,
4553,1/17/2024,12986,23,9,2,8,,,,,,,,
4554,1/17/2024,6567,20,21,2,7,,,,,,,,
4555,1/17/2024,13266,6,10,1,5,,,,,,,,
4556,1/17/2024,40,14,33,1,3,,,,,,,,
4557,1/17/2024,13780,20,40,5,17.5,,,,,,,,
4558,1/17/2024,1767,5,2,2,8,,,,,,,,
4559,1/17/2024,2833,16,35,2,6.4,,,,,,,,
4560,1/17/2024,5276,4,18,1,4.5,,,,,,,,
4561,1/17/2024,2888,22,6,4,16,,,,,,,,
4562,1/17/2024,7020,11,32,5,19,,,,,,,,
4563,1/17/2024,9455,2,19,5,17.5,,,,,,,,
4564,1/17/2024,9582,4,13,4,18,,,,,,,,
4565,1/17/2024,14714,9,20,1,5.5,,,,,,,,
4566,1/17/2024,10514,27,20,1,4.5,,,,,,,,
4567,1/17/2024,249,19,39,2,10,,,,,,,,
4568,1/17/2024,2220,3,24,2,8,,,,,,,,
4569,1/17/2024,10209,2,23,1,3.5,,,,,,,,
4570,1/17/2024,7699,11,2,6,22.8,,,,,,,,
4571,1/17/2024,9054,15,40,2,6,,,,,,,,
